IncidntNum,Descript,DayOfWeek,Date,Time
160381936,FOUND PROPERTY,Tuesday,05-03-2016 00:00,10:30
160306263,FOUND PROPERTY,Wednesday,04/13/2016 12:00:00 AM,16:20
160382843,FOUND PROPERTY,Tuesday,05-10-2016 00:00,14:30
160384463,FOUND PROPERTY,Wednesday,05-11-2016 00:00,00:40
160384532,FOUND PROPERTY,Tuesday,05-10-2016 00:00,03:10
160308996,FOUND PROPERTY,Friday,04/15/2016 12:00:00 AM,07:20
160386334,FOUND PROPERTY,Wednesday,05-11-2016 00:00,18:25
160466538,FOUND PROPERTY,Monday,06-06-2016 00:00,11:30
160387376,FOUND PROPERTY,Thursday,05-12-2016 00:00,03:35
160387558,FOUND PROPERTY,Wednesday,05-11-2016 00:00,21:26
160388261,FOUND PROPERTY,Thursday,05-12-2016 00:00,12:44
160388487,FOUND PROPERTY,Thursday,05-12-2016 00:00,11:58
160312088,FOUND PROPERTY,Saturday,04/16/2016 12:00:00 AM,09:15
160312953,FOUND PROPERTY,Saturday,04/16/2016 12:00:00 AM,13:30
160390761,FOUND PROPERTY,Friday,05/13/2016 12:00:00 AM,10:15
160313456,FOUND PROPERTY,Saturday,04/16/2016 12:00:00 AM,10:00
160314705,FOUND PROPERTY,Sunday,04/17/2016 12:00:00 AM,03:00
160393339,FOUND PROPERTY,Friday,05/13/2016 12:00:00 AM,23:06
160393602,FOUND PROPERTY,Saturday,05/14/2016 12:00:00 AM,08:25
160394014,FOUND PROPERTY,Friday,05/13/2016 12:00:00 AM,20:00
160394490,FOUND PROPERTY,Saturday,05/14/2016 12:00:00 AM,15:00
160394882,FOUND PROPERTY,Saturday,05/14/2016 12:00:00 AM,13:30
160396383,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,08:20
160396822,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,10:00
160396838,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,00:01
160397052,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,11:00
160397080,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,11:42
160397400,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,08:30
160397676,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,15:00
160397842,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,15:00
160398458,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,12:45
160398652,FOUND PROPERTY,Sunday,05/15/2016 12:00:00 AM,09:00
160398771,FOUND PROPERTY,Saturday,05/14/2016 12:00:00 AM,20:00
160022657,FOUND PROPERTY,Saturday,01-09-2016 00:00,03:40
160358838,FOUND PROPERTY,Monday,05-02-2016 00:00,10:13
160400837,FOUND PROPERTY,Monday,05/16/2016 12:00:00 AM,14:10
160400940,FOUND PROPERTY,Monday,05/16/2016 12:00:00 AM,14:00
160321114,FOUND PROPERTY,Tuesday,04/19/2016 12:00:00 AM,13:00
160402601,FOUND PROPERTY,Monday,05/16/2016 12:00:00 AM,17:00
160402770,FOUND PROPERTY,Tuesday,05/17/2016 12:00:00 AM,09:28
160403198,FOUND PROPERTY,Tuesday,05/17/2016 12:00:00 AM,10:30
160323358,FOUND PROPERTY,Wednesday,04/20/2016 12:00:00 AM,06:00
160404209,FOUND PROPERTY,Tuesday,05/17/2016 12:00:00 AM,12:30
160404259,FOUND PROPERTY,Monday,05/16/2016 12:00:00 AM,07:30
160405279,FOUND PROPERTY,Tuesday,05/17/2016 12:00:00 AM,16:40
160405821,FOUND PROPERTY,Wednesday,05/18/2016 12:00:00 AM,06:23
160406051,FOUND PROPERTY,Wednesday,05/18/2016 12:00:00 AM,08:40
160406459,FOUND PROPERTY,Wednesday,05/18/2016 12:00:00 AM,09:15
160406738,FOUND PROPERTY,Wednesday,05/18/2016 12:00:00 AM,12:30
160407617,FOUND PROPERTY,Wednesday,05/18/2016 12:00:00 AM,09:30
160407720,FOUND PROPERTY,Wednesday,05/18/2016 12:00:00 AM,11:23
160407758,FOUND PROPERTY,Wednesday,05/18/2016 12:00:00 AM,15:00
160409287,FOUND PROPERTY,Wednesday,05/18/2016 12:00:00 AM,19:00
160412945,FOUND PROPERTY,Friday,05/20/2016 12:00:00 AM,14:45
160413658,FOUND PROPERTY,Friday,05/20/2016 12:00:00 AM,20:00
160331323,FOUND PROPERTY,Friday,04/22/2016 12:00:00 AM,17:20
160414214,FOUND PROPERTY,Friday,05/20/2016 12:00:00 AM,23:30
160414753,FOUND PROPERTY,Thursday,05/19/2016 12:00:00 AM,09:30
160332105,FOUND PROPERTY,Thursday,04/21/2016 12:00:00 AM,21:00
160414907,FOUND PROPERTY,Saturday,05/21/2016 12:00:00 AM,10:00
160415808,FOUND PROPERTY,Saturday,05/21/2016 12:00:00 AM,14:30
160415814,FOUND PROPERTY,Friday,05/20/2016 12:00:00 AM,17:00
160416066,FOUND PROPERTY,Saturday,05/21/2016 12:00:00 AM,19:00
160333727,FOUND PROPERTY,Saturday,04/23/2016 12:00:00 AM,12:58
160376181,FOUND PROPERTY,Saturday,05-07-2016 00:00,23:10
160334913,FOUND PROPERTY,Saturday,04/23/2016 12:00:00 AM,21:10
160417503,FOUND PROPERTY,Sunday,05/22/2016 12:00:00 AM,10:50
160335745,FOUND PROPERTY,Sunday,04/24/2016 12:00:00 AM,06:45
160335886,FOUND PROPERTY,Saturday,04/23/2016 12:00:00 AM,20:26
160420039,FOUND PROPERTY,Monday,05/23/2016 12:00:00 AM,09:00
160420073,FOUND PROPERTY,Monday,05/23/2016 12:00:00 AM,10:00
160420590,FOUND PROPERTY,Sunday,05/22/2016 12:00:00 AM,21:00
160420669,FOUND PROPERTY,Monday,05/23/2016 12:00:00 AM,13:57
160338012,FOUND PROPERTY,Monday,04/25/2016 12:00:00 AM,06:18
160421269,FOUND PROPERTY,Saturday,05/21/2016 12:00:00 AM,13:00
160421366,FOUND PROPERTY,Monday,05/23/2016 12:00:00 AM,14:00
160338307,FOUND PROPERTY,Monday,04/25/2016 12:00:00 AM,09:19
160421532,FOUND PROPERTY,Monday,05/23/2016 12:00:00 AM,17:07
160421833,FOUND PROPERTY,Monday,05/23/2016 12:00:00 AM,18:55
160338573,FOUND PROPERTY,Monday,04/25/2016 12:00:00 AM,11:45
160422160,FOUND PROPERTY,Thursday,05-12-2016 00:00,00:01
160422308,FOUND PROPERTY,Monday,05/23/2016 12:00:00 AM,22:15
160422342,FOUND PROPERTY,Monday,05/23/2016 12:00:00 AM,15:30
160422358,FOUND PROPERTY,Friday,05/20/2016 12:00:00 AM,18:00
160422530,FOUND PROPERTY,Sunday,05/22/2016 12:00:00 AM,14:00
160422574,FOUND PROPERTY,Monday,05/23/2016 12:00:00 AM,19:45
160339866,FOUND PROPERTY,Monday,04/25/2016 12:00:00 AM,18:45
160424069,FOUND PROPERTY,Tuesday,05/24/2016 12:00:00 AM,12:25
160425114,FOUND PROPERTY,Tuesday,05/24/2016 12:00:00 AM,15:40
160342239,FOUND PROPERTY,Tuesday,04/26/2016 12:00:00 AM,16:45
160426071,FOUND PROPERTY,Tuesday,05/24/2016 12:00:00 AM,14:44
160343312,FOUND PROPERTY,Wednesday,04/27/2016 12:00:00 AM,00:26
160426855,FOUND PROPERTY,Wednesday,05/25/2016 12:00:00 AM,06:00
160344495,FOUND PROPERTY,Wednesday,04/27/2016 12:00:00 AM,13:00
170019832,FOUND PROPERTY,Thursday,01-07-2016 00:00,14:30
160344837,FOUND PROPERTY,Wednesday,04/27/2016 12:00:00 AM,15:25
160510317,FOUND PROPERTY,Thursday,06/23/2016 12:00:00 AM,20:18
160429906,FOUND PROPERTY,Friday,05/20/2016 12:00:00 AM,12:00
160346623,FOUND PROPERTY,Wednesday,04/27/2016 12:00:00 AM,16:30
160347007,FOUND PROPERTY,Thursday,04/28/2016 12:00:00 AM,10:14
160431315,FOUND PROPERTY,Saturday,05/21/2016 12:00:00 AM,17:00
160432238,FOUND PROPERTY,Thursday,05/26/2016 12:00:00 AM,19:15
160348146,FOUND PROPERTY,Thursday,04/28/2016 12:00:00 AM,16:00
160432391,FOUND PROPERTY,Friday,05/27/2016 12:00:00 AM,00:34
160433123,FOUND PROPERTY,Friday,05/27/2016 12:00:00 AM,09:55
160434347,FOUND PROPERTY,Friday,05/27/2016 12:00:00 AM,17:51
160434400,FOUND PROPERTY,Friday,05/27/2016 12:00:00 AM,17:30
160435351,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,01:00
160350050,FOUND PROPERTY,Thursday,04/28/2016 12:00:00 AM,11:00
160350260,FOUND PROPERTY,Friday,04/29/2016 12:00:00 AM,11:33
160436371,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,11:00
160436387,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,12:45
160436406,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,11:34
160436597,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,06:00
160436600,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,01:15
160350674,FOUND PROPERTY,Friday,04/29/2016 12:00:00 AM,09:30
160437216,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,16:35
160437379,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,20:21
160437670,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,22:30
160351371,FOUND PROPERTY,Friday,04/29/2016 12:00:00 AM,16:15
160435652,FOUND PROPERTY,Saturday,05/28/2016 12:00:00 AM,06:45
160438822,FOUND PROPERTY,Sunday,05/29/2016 12:00:00 AM,12:20
160438844,FOUND PROPERTY,Sunday,05/29/2016 12:00:00 AM,12:15
160438941,FOUND PROPERTY,Sunday,05/29/2016 12:00:00 AM,11:00
160352238,FOUND PROPERTY,Friday,04/29/2016 12:00:00 AM,17:00
160441643,FOUND PROPERTY,Monday,05/30/2016 12:00:00 AM,11:30
160441693,FOUND PROPERTY,Monday,05/30/2016 12:00:00 AM,13:00
160353446,FOUND PROPERTY,Saturday,04/30/2016 12:00:00 AM,13:26
160442469,FOUND PROPERTY,Monday,05/30/2016 12:00:00 AM,16:00
160353612,FOUND PROPERTY,Saturday,04/30/2016 12:00:00 AM,14:16
160353907,FOUND PROPERTY,Saturday,04/30/2016 12:00:00 AM,13:00
160354171,FOUND PROPERTY,Saturday,04/30/2016 12:00:00 AM,17:31
160444249,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,10:30
160444459,FOUND PROPERTY,Monday,05/30/2016 12:00:00 AM,17:00
160354416,FOUND PROPERTY,Saturday,04/30/2016 12:00:00 AM,18:00
160354444,FOUND PROPERTY,Saturday,04/30/2016 12:00:00 AM,17:59
160354450,FOUND PROPERTY,Saturday,04/30/2016 12:00:00 AM,16:00
160445275,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,17:00
160354836,FOUND PROPERTY,Saturday,04/30/2016 12:00:00 AM,21:24
160445576,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,13:30
160354927,FOUND PROPERTY,Saturday,04/30/2016 12:00:00 AM,20:00
160445651,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,17:48
160400724,FOUND PROPERTY,Monday,05/16/2016 12:00:00 AM,15:10
160446405,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,20:30
160355969,FOUND PROPERTY,Thursday,04/28/2016 12:00:00 AM,18:00
160356218,FOUND PROPERTY,Sunday,05-01-2016 00:00,12:46
160447566,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,22:20
160357012,FOUND PROPERTY,Friday,04/29/2016 12:00:00 AM,16:00
160357589,FOUND PROPERTY,Sunday,05-01-2016 00:00,21:27
160448495,FOUND PROPERTY,Wednesday,06-01-2016 00:00,16:00
160404403,FOUND PROPERTY,Tuesday,05/17/2016 12:00:00 AM,14:15
160449017,FOUND PROPERTY,Wednesday,06-01-2016 00:00,17:30
160450296,FOUND PROPERTY,Thursday,06-02-2016 00:00,11:30
160450713,FOUND PROPERTY,Wednesday,05/25/2016 12:00:00 AM,11:00
160359488,FOUND PROPERTY,Monday,05-02-2016 00:00,13:30
160451830,FOUND PROPERTY,Thursday,06-02-2016 00:00,19:03
160451868,FOUND PROPERTY,Thursday,06-02-2016 00:00,16:30
160451937,FOUND PROPERTY,Thursday,06-02-2016 00:00,14:00
160452139,FOUND PROPERTY,Thursday,06-02-2016 00:00,23:00
160453648,FOUND PROPERTY,Friday,06-03-2016 00:00,09:30
160453789,FOUND PROPERTY,Friday,06-03-2016 00:00,15:00
160454555,FOUND PROPERTY,Friday,06-03-2016 00:00,16:10
160364164,FOUND PROPERTY,Wednesday,05-04-2016 00:00,07:27
160455569,FOUND PROPERTY,Friday,06-03-2016 00:00,15:30
160456272,FOUND PROPERTY,Tuesday,04-05-2016 00:00,15:00
160456357,FOUND PROPERTY,Saturday,06-04-2016 00:00,12:00
160365827,FOUND PROPERTY,Wednesday,05-04-2016 00:00,15:00
160365849,FOUND PROPERTY,Wednesday,05-04-2016 00:00,10:30
160367005,FOUND PROPERTY,Monday,05-02-2016 00:00,15:00
160458143,FOUND PROPERTY,Monday,05/30/2016 12:00:00 AM,16:00
160458262,FOUND PROPERTY,Sunday,06-05-2016 00:00,06:00
160458751,FOUND PROPERTY,Sunday,06-05-2016 00:00,14:00
160459038,FOUND PROPERTY,Sunday,06-05-2016 00:00,15:45
160459743,FOUND PROPERTY,Sunday,06-05-2016 00:00,15:00
160368661,FOUND PROPERTY,Wednesday,04/27/2016 12:00:00 AM,16:00
160368730,FOUND PROPERTY,Thursday,05-05-2016 00:00,13:15
160460461,FOUND PROPERTY,Monday,06-06-2016 00:00,08:00
160368956,FOUND PROPERTY,Wednesday,05-04-2016 00:00,10:30
160451006,FOUND PROPERTY,Thursday,06-02-2016 00:00,13:42
160461312,FOUND PROPERTY,Monday,06-06-2016 00:00,07:30
160451692,FOUND PROPERTY,Thursday,06-02-2016 00:00,15:33
160451943,FOUND PROPERTY,Thursday,06-02-2016 00:00,18:30
160371028,FOUND PROPERTY,Friday,05-06-2016 00:00,07:45
160464435,FOUND PROPERTY,Tuesday,06-07-2016 00:00,15:54
160465320,FOUND PROPERTY,Tuesday,06-07-2016 00:00,21:00
160371705,FOUND PROPERTY,Friday,05-06-2016 00:00,10:30
160465825,FOUND PROPERTY,Wednesday,06-08-2016 00:00,00:01
160012153,FOUND PROPERTY,Tuesday,01-05-2016 00:00,15:30
160013935,FOUND PROPERTY,Sunday,01-03-2016 00:00,01:30
160018888,FOUND PROPERTY,Thursday,01-07-2016 00:00,19:30
160019892,FOUND PROPERTY,Friday,01-08-2016 00:00,06:00
160019933,FOUND PROPERTY,Friday,01-08-2016 00:00,08:47
160020413,FOUND PROPERTY,Friday,01-08-2016 00:00,09:20
160469861,FOUND PROPERTY,Sunday,06-05-2016 00:00,17:00
160031169,FOUND PROPERTY,Tuesday,01-12-2016 00:00,09:05
160032424,FOUND PROPERTY,Tuesday,01-12-2016 00:00,07:20
160033541,FOUND PROPERTY,Wednesday,01/13/2016 12:00:00 AM,02:58
160033808,FOUND PROPERTY,Thursday,01-07-2016 00:00,08:31
160033842,FOUND PROPERTY,Wednesday,01/13/2016 12:00:00 AM,05:30
160034715,FOUND PROPERTY,Wednesday,01/13/2016 12:00:00 AM,10:00
160034828,FOUND PROPERTY,Wednesday,01/13/2016 12:00:00 AM,09:39
160041168,FOUND PROPERTY,Friday,01/15/2016 12:00:00 AM,12:50
160041447,FOUND PROPERTY,Thursday,01/14/2016 12:00:00 AM,13:37
160042354,FOUND PROPERTY,Friday,01/15/2016 12:00:00 AM,19:27
160042592,FOUND PROPERTY,Friday,01/15/2016 12:00:00 AM,18:00
160043744,FOUND PROPERTY,Saturday,01/16/2016 12:00:00 AM,10:35
160044980,FOUND PROPERTY,Friday,01/15/2016 12:00:00 AM,20:30
160045013,FOUND PROPERTY,Saturday,01/16/2016 12:00:00 AM,17:29
160047122,FOUND PROPERTY,Sunday,01/17/2016 12:00:00 AM,10:35
160047473,FOUND PROPERTY,Saturday,01/16/2016 12:00:00 AM,13:30
160047809,FOUND PROPERTY,Thursday,01/14/2016 12:00:00 AM,22:30
160049952,FOUND PROPERTY,Monday,01/18/2016 12:00:00 AM,15:24
160051032,FOUND PROPERTY,Monday,01/18/2016 12:00:00 AM,18:47
160055921,FOUND PROPERTY,Tuesday,01/19/2016 12:00:00 AM,13:00
160057858,FOUND PROPERTY,Thursday,01/21/2016 12:00:00 AM,02:50
160061934,FOUND PROPERTY,Friday,01/22/2016 12:00:00 AM,07:00
160063441,FOUND PROPERTY,Friday,01/22/2016 12:00:00 AM,16:30
160063861,FOUND PROPERTY,Friday,01/22/2016 12:00:00 AM,17:45
160063946,FOUND PROPERTY,Friday,01/22/2016 12:00:00 AM,23:00
160066194,FOUND PROPERTY,Saturday,01/23/2016 12:00:00 AM,16:40
160067631,FOUND PROPERTY,Sunday,01/24/2016 12:00:00 AM,04:30
160068037,FOUND PROPERTY,Sunday,01/24/2016 12:00:00 AM,08:06
160068930,FOUND PROPERTY,Sunday,01/24/2016 12:00:00 AM,15:51
160070888,FOUND PROPERTY,Monday,01/25/2016 12:00:00 AM,09:00
160478226,FOUND PROPERTY,Saturday,06-11-2016 00:00,14:00
160073230,FOUND PROPERTY,Tuesday,01/26/2016 12:00:00 AM,04:40
160074705,FOUND PROPERTY,Saturday,01/23/2016 12:00:00 AM,15:00
160076416,FOUND PROPERTY,Wednesday,01/27/2016 12:00:00 AM,05:30
160076438,FOUND PROPERTY,Wednesday,01/27/2016 12:00:00 AM,06:00
160077157,FOUND PROPERTY,Tuesday,01/26/2016 12:00:00 AM,08:00
160077715,FOUND PROPERTY,Wednesday,01/27/2016 12:00:00 AM,11:46
160081465,FOUND PROPERTY,Wednesday,01/20/2016 12:00:00 AM,12:00
160081841,FOUND PROPERTY,Thursday,01/28/2016 12:00:00 AM,17:20
160082598,FOUND PROPERTY,Thursday,01/28/2016 12:00:00 AM,21:02
160086619,FOUND PROPERTY,Saturday,01/30/2016 12:00:00 AM,06:30
160089986,FOUND PROPERTY,Saturday,01/30/2016 12:00:00 AM,20:39
160090654,FOUND PROPERTY,Sunday,01/31/2016 12:00:00 AM,14:30
160091226,FOUND PROPERTY,Sunday,01/31/2016 12:00:00 AM,13:53
160091248,FOUND PROPERTY,Sunday,01/31/2016 12:00:00 AM,17:47
160091652,FOUND PROPERTY,Sunday,01/31/2016 12:00:00 AM,16:45
160092133,FOUND PROPERTY,Sunday,01/31/2016 12:00:00 AM,23:30
160092462,FOUND PROPERTY,Sunday,01/31/2016 12:00:00 AM,14:00
160092478,FOUND PROPERTY,Sunday,01/31/2016 12:00:00 AM,14:00
160094496,FOUND PROPERTY,Monday,02-01-2016 00:00,18:44
160559058,FOUND PROPERTY,Monday,07-11-2016 00:00,09:55
160094957,FOUND PROPERTY,Monday,02-01-2016 00:00,20:30
160098993,FOUND PROPERTY,Wednesday,02-03-2016 00:00,10:25
160101245,FOUND PROPERTY,Wednesday,02-03-2016 00:00,19:30
160102011,FOUND PROPERTY,Thursday,02-04-2016 00:00,08:44
160105350,FOUND PROPERTY,Friday,02-05-2016 00:00,01:10
160105617,FOUND PROPERTY,Friday,02-05-2016 00:00,08:06
160105883,FOUND PROPERTY,Thursday,02-04-2016 00:00,17:00
160107124,FOUND PROPERTY,Friday,02-05-2016 00:00,11:00
160108194,FOUND PROPERTY,Friday,02-05-2016 00:00,17:30
160109227,FOUND PROPERTY,Friday,02-05-2016 00:00,06:15
160109932,FOUND PROPERTY,Saturday,02-06-2016 00:00,16:35
160109976,FOUND PROPERTY,Saturday,02-06-2016 00:00,16:30
160110161,FOUND PROPERTY,Saturday,02-06-2016 00:00,15:30
160110274,FOUND PROPERTY,Saturday,02-06-2016 00:00,18:30
160110666,FOUND PROPERTY,Saturday,02-06-2016 00:00,17:00
160111200,FOUND PROPERTY,Sunday,02-07-2016 00:00,03:00
160111539,FOUND PROPERTY,Saturday,02-06-2016 00:00,17:00
160111545,FOUND PROPERTY,Saturday,02-06-2016 00:00,19:00
160112004,FOUND PROPERTY,Sunday,02-07-2016 00:00,11:55
160112098,FOUND PROPERTY,Sunday,02-07-2016 00:00,12:35
160112606,FOUND PROPERTY,Sunday,02-07-2016 00:00,15:00
160114533,FOUND PROPERTY,Sunday,02-07-2016 00:00,15:00
160114981,FOUND PROPERTY,Monday,02-08-2016 00:00,11:50
160115105,FOUND PROPERTY,Monday,02-08-2016 00:00,13:08
160115434,FOUND PROPERTY,Friday,01/29/2016 12:00:00 AM,16:00
160116664,FOUND PROPERTY,Monday,02-08-2016 00:00,21:00
160116733,FOUND PROPERTY,Monday,02-08-2016 00:00,21:24
160117907,FOUND PROPERTY,Tuesday,02-09-2016 00:00,10:09
160118080,FOUND PROPERTY,Tuesday,02-09-2016 00:00,10:15
160118472,FOUND PROPERTY,Sunday,02-07-2016 00:00,10:30
160118927,FOUND PROPERTY,Tuesday,02-09-2016 00:00,11:00
160492323,FOUND PROPERTY,Friday,06/17/2016 12:00:00 AM,08:15
160119787,FOUND PROPERTY,Tuesday,02-09-2016 00:00,19:00
160121168,FOUND PROPERTY,Tuesday,02-09-2016 00:00,14:00
160121823,FOUND PROPERTY,Wednesday,02-10-2016 00:00,13:00
160121964,FOUND PROPERTY,Wednesday,01/20/2016 12:00:00 AM,02:00
160122279,FOUND PROPERTY,Wednesday,02-10-2016 00:00,12:40
160122310,FOUND PROPERTY,Wednesday,02-10-2016 00:00,00:01
160125176,FOUND PROPERTY,Thursday,02-11-2016 00:00,09:45
160495355,FOUND PROPERTY,Saturday,06/18/2016 12:00:00 AM,14:19
160128249,FOUND PROPERTY,Friday,02-12-2016 00:00,16:08
160129689,FOUND PROPERTY,Friday,02-12-2016 00:00,14:00
160027293,FOUND PROPERTY,Sunday,01-10-2016 00:00,21:36
160131004,FOUND PROPERTY,Saturday,02/13/2016 12:00:00 AM,05:30
160131082,FOUND PROPERTY,Saturday,02/13/2016 12:00:00 AM,15:38
160131377,FOUND PROPERTY,Saturday,02/13/2016 12:00:00 AM,11:39
160133016,FOUND PROPERTY,Sunday,02/14/2016 12:00:00 AM,11:52
160000675,FOUND PROPERTY,Friday,01-01-2016 00:00,03:05
160497464,FOUND PROPERTY,Saturday,06/18/2016 12:00:00 AM,18:00
160497953,FOUND PROPERTY,Sunday,06/19/2016 12:00:00 AM,15:23
160133890,FOUND PROPERTY,Sunday,02/14/2016 12:00:00 AM,19:30
160019375,FOUND PROPERTY,Thursday,01-07-2016 00:00,22:30
160136800,FOUND PROPERTY,Monday,02/15/2016 12:00:00 AM,18:45
160137018,FOUND PROPERTY,Monday,02/15/2016 12:00:00 AM,20:58
160138583,FOUND PROPERTY,Tuesday,02/16/2016 12:00:00 AM,12:10
160139280,FOUND PROPERTY,Tuesday,02/16/2016 12:00:00 AM,15:05
160141285,FOUND PROPERTY,Monday,02/15/2016 12:00:00 AM,19:00
160143388,FOUND PROPERTY,Wednesday,02/17/2016 12:00:00 AM,20:00
160502778,FOUND PROPERTY,Saturday,06/18/2016 12:00:00 AM,23:00
160145685,FOUND PROPERTY,Thursday,02/18/2016 12:00:00 AM,15:18
160147512,FOUND PROPERTY,Thursday,02/18/2016 12:00:00 AM,12:00
160148162,FOUND PROPERTY,Thursday,02/18/2016 12:00:00 AM,15:00
160156858,FOUND PROPERTY,Monday,02/22/2016 12:00:00 AM,16:40
160509586,FOUND PROPERTY,Thursday,06/23/2016 12:00:00 AM,16:09
160161409,FOUND PROPERTY,Wednesday,02/24/2016 12:00:00 AM,05:00
160513571,FOUND PROPERTY,Thursday,06/23/2016 12:00:00 AM,19:00
160163972,FOUND PROPERTY,Wednesday,02/24/2016 12:00:00 AM,22:38
160165122,FOUND PROPERTY,Thursday,02/25/2016 12:00:00 AM,09:00
160516020,FOUND PROPERTY,Saturday,06/25/2016 12:00:00 AM,10:00
160167162,FOUND PROPERTY,Thursday,02/25/2016 12:00:00 AM,23:13
160168007,FOUND PROPERTY,Saturday,02/20/2016 12:00:00 AM,00:01
160517103,FOUND PROPERTY,Friday,06/24/2016 12:00:00 AM,19:56
160168530,FOUND PROPERTY,Friday,02/26/2016 12:00:00 AM,09:30
160169920,FOUND PROPERTY,Saturday,02/27/2016 12:00:00 AM,03:01
160170159,FOUND PROPERTY,Thursday,02/25/2016 12:00:00 AM,19:00
160981871,FOUND PROPERTY,Saturday,12-03-2016 00:00,09:04
160170767,FOUND PROPERTY,Sunday,01/31/2016 12:00:00 AM,12:00
160519052,FOUND PROPERTY,Sunday,06/26/2016 12:00:00 AM,20:00
160172666,FOUND PROPERTY,Sunday,02/28/2016 12:00:00 AM,01:00
160519820,FOUND PROPERTY,Monday,06/27/2016 12:00:00 AM,00:56
160520112,FOUND PROPERTY,Thursday,05/26/2016 12:00:00 AM,18:40
160520651,FOUND PROPERTY,Sunday,06/26/2016 12:00:00 AM,11:18
160522180,FOUND PROPERTY,Saturday,06/25/2016 12:00:00 AM,13:00
160523520,FOUND PROPERTY,Sunday,06/26/2016 12:00:00 AM,13:00
160809358,FOUND PROPERTY,Wednesday,10-05-2016 00:00,10:15
160181805,FOUND PROPERTY,Tuesday,03-01-2016 00:00,18:48
160524415,FOUND PROPERTY,Wednesday,06/15/2016 12:00:00 AM,13:00
160184207,FOUND PROPERTY,Wednesday,03-02-2016 00:00,21:00
160528279,FOUND PROPERTY,Wednesday,06/29/2016 12:00:00 AM,14:00
160528768,FOUND PROPERTY,Thursday,06/30/2016 12:00:00 AM,19:06
160189291,FOUND PROPERTY,Friday,03-04-2016 00:00,15:57
160190470,FOUND PROPERTY,Friday,03-04-2016 00:00,14:39
160531294,FOUND PROPERTY,Wednesday,06/29/2016 12:00:00 AM,20:16
160193888,FOUND PROPERTY,Sunday,03-06-2016 00:00,12:30
160195806,FOUND PROPERTY,Monday,03-07-2016 00:00,09:30
160196149,FOUND PROPERTY,Monday,03-07-2016 00:00,12:05
160196434,FOUND PROPERTY,Monday,02/22/2016 12:00:00 AM,00:01
160533814,FOUND PROPERTY,Friday,07-01-2016 00:00,15:58
160198521,FOUND PROPERTY,Tuesday,03-08-2016 00:00,07:30
160981887,FOUND PROPERTY,Tuesday,11/15/2016 12:00:00 AM,12:00
160981893,FOUND PROPERTY,Friday,12-02-2016 00:00,07:30
160167510,FOUND PROPERTY,Friday,02/26/2016 12:00:00 AM,06:45
160166324,FOUND PROPERTY,Wednesday,02/24/2016 12:00:00 AM,17:00
160265841,FOUND PROPERTY,Wednesday,03/30/2016 12:00:00 AM,18:30
160043409,FOUND PROPERTY,Saturday,01/16/2016 12:00:00 AM,04:15
160003958,FOUND PROPERTY,Saturday,01-02-2016 00:00,12:20
160191268,FOUND PROPERTY,Wednesday,03-02-2016 00:00,06:30
160020225,FOUND PROPERTY,Friday,01-08-2016 00:00,08:00
160194212,FOUND PROPERTY,Sunday,03-06-2016 00:00,13:51
160197830,FOUND PROPERTY,Monday,03-07-2016 00:00,20:16
160109277,FOUND PROPERTY,Saturday,02-06-2016 00:00,06:00
160048443,FOUND PROPERTY,Sunday,01/17/2016 12:00:00 AM,02:35
160129974,FOUND PROPERTY,Saturday,02/13/2016 12:00:00 AM,08:40
160132585,FOUND PROPERTY,Friday,02-12-2016 00:00,23:30
160133721,FOUND PROPERTY,Sunday,02/14/2016 12:00:00 AM,15:46
160049009,FOUND PROPERTY,Monday,01/18/2016 12:00:00 AM,10:30
160049043,FOUND PROPERTY,Monday,01/18/2016 12:00:00 AM,10:30
160204918,FOUND PROPERTY,Thursday,03-10-2016 00:00,15:00
160049388,FOUND PROPERTY,Monday,01/18/2016 12:00:00 AM,10:00
160144007,FOUND PROPERTY,Thursday,02/18/2016 12:00:00 AM,07:05
